Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Turnover,Sales Date,Sales Amount,Quantity Sold,Discount Applied
6340,CA-2020-143112,2020-10-05,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",247.382,2,2.4598,Returned,Online,,,3.619652728680024,2020-10-26,247.561917079911,1,0.25
7956,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,460.168,4,-59.8356,nan,Online,,,-76.12370766632964,2020-11-02,467.7622335718947,5,0.02
6341,CA-2020-143112,2020-10-05,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5234.96,4,1351.9896,nan,Cards,,,1551.6193397902675,2020-10-27,5384.680113600533,5,0.26
7958,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",88.8,4,4.108,nan,COD,,,5.360763883026998,2020-10-29,90.67771366775435,3,0.17
7961,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",120.992,1,2.6973,nan,Cards,,,3.343391721595265,2020-11-03,116.72867705659992,1,0.14
7957,CA-2020-131807,2020-10-05,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,107.9,5,6.854,nan,Online,,,8.567020012597956,2020-10-22,107.42596449423627,4,0.16
4835,CA-2020-167661,2020-10-05,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",133.92,5,13.473,nan,Online,,,18.168774999699938,2020-10-26,127.7407464012231,6,0.11
4837,CA-2020-167661,2020-10-05,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,113.936,4,7.2268,Returned,Online,,,10.027092824369314,2020-10-24,108.44198325543981,3,0.04
4836,CA-2020-167661,2020-10-05,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,144.96,2,27.882,nan,COD,,,31.90373981751259,2020-10-23,144.09213054329703,3,0.23
976,US-2020-103247,2020-10-05,08-10-2020,Second Class,PO-19195,Phillina Ober,Home Office,United States,New York City,New York,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,182.792,3,25.5798,nan,COD,,,28.501936394393404,2020-10-16,178.2763154702899,2,0.28
7564,CA-2020-157672,2020-10-05,07-10-2020,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,164.824,2,13.5626,nan,Online,,,20.31314166528211,2020-10-29,167.84622596542076,1,0.29
8329,CA-2020-118577,2020-10-06,11-10-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,170.7,3,68.976,nan,COD,,,82.29466823791965,2020-10-13,174.52779023090494,3,0.2
3052,US-2020-148054,2020-10-06,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",268.84,4,66.0736,Returned,Online,,,74.10367062823663,2020-10-16,279.47003373102416,4,0.12
9872,CA-2020-146269,2020-10-06,06-10-2020,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,300.336,2,32.6628,nan,Online,,,38.40982395967768,2020-10-13,308.1652343386261,3,0.14
4182,US-2020-136868,2020-10-06,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,331.96,4,115.1856,nan,Online,,,128.49911316254227,2020-10-11,316.9635119116406,3,0.2
4184,US-2020-136868,2020-10-06,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,363.91,3,10.3473,nan,COD,,,13.003703947948907,2020-10-18,359.2382329699295,4,0.25
9960,CA-2020-137421,2020-10-06,11-10-2020,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,88.344,2,1.8688,Returned,Online,,,2.655491381913054,2020-10-22,86.33879749871893,1,0.11
4183,US-2020-136868,2020-10-06,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",119.04,3,7.668,nan,Online,,,9.48146497629688,2020-11-04,117.68452068274253,2,0.28
8330,CA-2020-118577,2020-10-06,11-10-2020,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Belleville,New Jersey,East,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,133.48,1,3.1104,nan,COD,,,3.974075227501788,2020-10-31,128.9426898959142,0,0.1
3051,US-2020-148054,2020-10-06,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,110.96,2,2.9372,nan,Online,,,4.024653388528912,2020-10-27,106.49612473455082,2,0.16
9873,CA-2020-146269,2020-10-06,06-10-2020,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,144.152,2,1.197,nan,COD,,,1.5603584807494588,2020-10-24,144.45449637716706,3,0.29
5653,CA-2020-109099,2020-10-06,11-10-2020,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,125.99,1,20.0851,nan,Online,,,29.01449909932276,2020-10-09,128.7665841356057,0,0.28
3053,US-2020-148054,2020-10-06,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,120.94,2,18.2112,Returned,Online,,,26.340939554157316,2020-10-26,123.38191044796491,1,0.21
5281,CA-2020-152709,2020-10-07,12-10-2020,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",103.52,2,22.2352,nan,COD,,,24.546866518553962,2020-10-22,103.0121756231683,3,0.1
2407,CA-2020-108574,2020-10-07,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",119.92,10,26.973,nan,Cards,,,38.06479720990853,2020-10-12,120.18716960357705,11,0.07
2406,CA-2020-108574,2020-10-07,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,151.744,7,-28.9674,Returned,COD,,,-37.20264179665627,2020-10-20,151.9917785668351,6,0.02
3390,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,200.764,3,-36.1116,nan,COD,,,-54.00620563653655,2020-10-26,204.6100435322226,3,0.21
3388,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,235.384,2,16.6788,Returned,COD,,,21.57057245884448,2020-10-19,224.74288196172324,2,0.15
1715,CA-2020-104003,2020-10-07,13-10-2020,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,350.666,2,-14.4784,Returned,Cards,,,-21.641709702283972,2020-10-30,358.02634289134363,1,0.17
3386,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,600.672,4,65.3256,Returned,COD,,,91.57523850495258,2020-10-28,605.6095779459682,4,0.14
2405,CA-2020-108574,2020-10-07,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1157.91,9,200.8638,nan,COD,,,240.92446872879609,2020-10-12,1122.9537061805363,10,0.14
4181,CA-2020-128426,2020-10-07,11-10-2020,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,129.24,5,-6.36,nan,Online,,,-8.365676827306022,2020-10-13,123.41203662581673,5,0.17
3389,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",138.454,6,-33.636,Returned,COD,,,-50.348189747800646,2020-10-14,133.0339106713902,7,0.27
3387,CA-2020-148404,2020-10-07,11-10-2020,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,South,OFF-FA-10003112,Office Supplies,Fasteners,Staples,140.936,3,5.9175,nan,Online,,,8.539024948548803,2020-11-02,141.28398988942664,4,0.01
5481,CA-2020-105487,2020-10-08,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,129.192,1,11.6091,nan,Online,,,13.222146802684666,2020-10-18,132.5304314819553,2,0.24
7171,US-2020-168613,2020-10-08,14-10-2020,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,184.764,2,3.2392,nan,COD,,,4.4783520688267755,2020-10-24,181.70906189982713,3,0.12
5483,CA-2020-105487,2020-10-08,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,269.96,4,115.1808,Returned,Online,,,142.6205332657076,2020-10-16,266.69682909339815,4,0.22
5482,CA-2020-105487,2020-10-08,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,126.0,2,6.48,Returned,Online,,,7.146098022793864,2020-10-17,131.47024482958102,3,0.28
5888,CA-2020-151596,2020-10-08,11-10-2020,First Class,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",154.76,1,11.1176,nan,COD,,,14.02365600850183,2020-11-04,150.31859048848813,0,0.09
5484,CA-2020-105487,2020-10-08,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,163.68,2,0.4068,nan,Online,,,0.4856792395030874,2020-10-12,157.19417058144936,3,0.03
4918,CA-2020-163125,2020-10-09,11-10-2020,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,Central,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,272.058,3,-32.6646,nan,COD,,,-46.630274869537196,2020-10-30,267.7978468740205,2,0.07
3821,CA-2020-141873,2020-10-09,14-10-2020,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",351.352,3,-15.7176,nan,Cards,,,-19.41017103103768,2020-10-30,359.99252285278493,4,0.07
1395,US-2020-117247,2020-10-09,14-10-2020,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",690.45,5,-430.617,Returned,Cards,,,-616.2170082077243,2020-10-17,699.1550065609707,6,0.22
1324,CA-2020-162635,2020-10-09,10-10-2020,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,111.816,4,3.5152,nan,COD,,,3.8675607498368296,2020-11-03,110.87445828485478,4,0.02
3822,CA-2020-141873,2020-10-09,14-10-2020,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",122.98,2,8.9206,nan,Online,,,10.9110326038892,2020-10-16,128.69552664876588,3,0.02
3820,CA-2020-141873,2020-10-09,14-10-2020,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,125.816,3,4.3254,nan,Online,,,5.1751944071867175,2020-10-24,128.77263118804703,4,0.21
3823,CA-2020-141873,2020-10-09,14-10-2020,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,144.24,6,6.156,nan,Online,,,7.346736269895347,2020-10-30,137.92028918530463,6,0.17
5259,US-2020-115595,2020-10-09,11-10-2020,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,West,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",136.2,5,16.544,nan,Online,,,18.64963177495993,2020-10-12,139.53188026529213,5,0.13
2712,CA-2020-132430,2020-10-09,11-10-2020,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,140.888,4,9.1776,nan,Cards,,,10.782300681647769,2020-10-26,134.18227440644645,3,0.17
4917,CA-2020-163125,2020-10-09,11-10-2020,Second Class,MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,181.144,7,5.8751,nan,COD,,,7.768173711214002,2020-10-20,183.86701680427794,7,0.22
1396,US-2020-117247,2020-10-09,14-10-2020,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,157.645,3,-42.6528,Returned,COD,,,-51.8890262270135,2020-10-18,153.08090667273564,2,0.03
8944,CA-2020-111717,2020-10-10,16-10-2020,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,249.358,3,-47.8716,nan,Cards,,,-60.65130242469922,2020-10-15,254.25644363611872,4,0.17
2418,CA-2020-168655,2020-10-12,18-10-2020,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,105.872,3,29.952,nan,COD,,,37.4623667200636,2020-11-06,103.85809822801355,2,0.25
2763,CA-2020-126536,2020-10-12,14-10-2020,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,123.84,5,36.917,Returned,Cards,,,53.54301284648845,2020-10-22,128.45931011772174,5,0.11
1046,CA-2020-152702,2020-10-12,16-10-2020,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Rockford,Illinois,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",271.604,14,-18.186,nan,COD,,,-26.590107038402095,2020-10-27,267.1745145673587,15,0.23
9099,CA-2020-152933,2020-10-12,16-10-2020,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,403.544,7,27.7158,nan,COD,,,35.9524587340078,2020-11-09,408.3742544273271,6,0.25
5941,CA-2020-112431,2020-10-12,14-10-2020,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,461.84,12,130.752,nan,COD,,,161.09462032626638,2020-11-10,451.9532784150598,11,0.25
2417,CA-2020-168655,2020-10-12,18-10-2020,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,645.0,5,95.2,nan,Cards,,,108.78697080841003,2020-10-26,671.9107896616705,4,0.2
9487,CA-2020-130505,2020-10-12,12-10-2020,Same Day,NF-18385,Natalie Fritzler,Consumer,United States,Wheeling,West Virginia,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",699.344,3,-76.9536,nan,Cards,,,-113.99607352752719,2020-10-16,718.9952853356166,4,0.22
9101,CA-2020-152933,2020-10-12,16-10-2020,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,802.88,3,128.6805,nan,Online,,,144.64856335329708,2020-11-02,782.2703013359554,2,0.24
8425,CA-2020-150091,2020-10-12,16-10-2020,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2185.9,5,129.294,nan,Cards,,,157.61715799516531,2020-11-01,2284.0024733981973,4,0.22
9100,CA-2020-152933,2020-10-12,16-10-2020,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,109.368,2,3.7584,nan,COD,,,4.582340804190938,2020-10-14,107.8057611256773,2,0.14
8423,CA-2020-150091,2020-10-12,16-10-2020,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",128.9,5,8.771,Returned,COD,,,10.772195872294333,2020-10-24,130.85753917543008,4,0.05
2762,CA-2020-126536,2020-10-12,14-10-2020,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,110.99,1,0.4356,nan,Cards,,,0.5077853395717846,2020-10-13,113.68542801213869,2,0.09
2267,CA-2020-149146,2020-10-12,12-10-2020,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,117.968,2,2.6892,nan,COD,,,3.8005510880160025,2020-11-05,112.33977221836928,2,0.06
5942,CA-2020-112431,2020-10-12,14-10-2020,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Los Angeles,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,118.88,2,1.5876,Returned,Online,,,1.824151042262882,2020-11-01,124.33620381111734,3,0.11
8424,CA-2020-150091,2020-10-12,16-10-2020,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,133.48,2,17.4064,nan,Online,,,23.567615708753447,2020-10-17,131.40360255365414,2,0.15
